,buy_duration
2445,0 days 00:08:09.000000000
2446,0 days 08:39:49.000000000
2447,10 days 11:38:33.000000000
2448,0 days 20:57:48.000000000
2449,10 days 21:26:31.000000000
2450,1 days 12:33:37.000000000
2451,2 days 08:33:11.000000000
2452,3 days 19:50:22.000000000
2453,5 days 09:44:48.000000000
2454,0 days 00:12:42.000000000
2455,9 days 00:16:13.000000000
2456,0 days 12:22:57.000000000
2457,0 days 00:02:56.000000000
2458,0 days 00:12:48.000000000
2459,0 days 12:34:53.000000000
2460,7 days 11:47:45.000000000
2461,4 days 11:40:45.000000000
2462,8 days 19:44:54.000000000
2463,2 days 16:40:08.000000000
2464,7 days 13:11:55.000000000
2465,4 days 21:08:09.000000000
2466,0 days 10:27:44.000000000
2467,0 days 00:06:25.000000000
2468,0 days 08:22:57.000000000
2469,2 days 19:38:01.000000000
2470,0 days 10:56:00.000000000
2471,0 days 00:32:53.000000000
2472,0 days 00:02:06.000000000
2473,0 days 00:36:59.000000000
2474,7 days 12:25:22.000000000
2475,8 days 11:56:29.000000000
2476,1 days 10:11:16.000000000
2477,0 days 20:57:17.000000000
2478,0 days 13:39:54.000000000
2479,0 days 00:27:23.000000000
2480,0 days 02:02:35.000000000
2481,6 days 18:44:10.000000000
2482,0 days 15:36:51.000000000
2483,0 days 11:30:03.000000000
2484,10 days 09:50:02.000000000
2485,0 days 01:40:07.000000000
2486,0 days 10:53:00.000000000
2487,2 days 19:54:12.000000000
2488,9 days 21:05:10.000000000
2489,0 days 13:27:47.000000000
2490,5 days 13:14:13.000000000
2491,3 days 15:38:19.000000000
2492,3 days 21:53:03.000000000
2493,0 days 00:08:01.000000000
2494,1 days 11:14:53.000000000
2495,10 days 21:21:56.000000000
2496,0 days 00:05:59.000000000
2497,0 days 19:47:28.000000000
2498,10 days 19:04:38.000000000
2499,0 days 19:10:59.000000000
2500,0 days 00:00:46.000000000
2501,0 days 01:37:05.000000000
2502,0 days 00:38:35.000000000
2503,1 days 19:17:08.000000000
2504,9 days 13:54:53.000000000
2505,0 days 12:15:50.000000000
2506,6 days 13:40:52.000000000
2507,1 days 09:22:10.000000000
2508,4 days 03:37:20.000000000
2509,3 days 20:08:22.000000000
2510,9 days 22:39:03.000000000
2511,0 days 18:39:18.000000000
2512,2 days 15:15:14.000000000
2513,7 days 12:51:00.000000000
2514,3 days 12:10:50.000000000
2515,1 days 18:44:29.000000000
2516,0 days 01:31:16.000000000
2517,1 days 12:11:53.000000000
2518,2 days 18:06:18.000000000
2519,0 days 01:04:34.000000000
2520,0 days 00:16:29.000000000
2521,2 days 04:16:50.000000000
2522,6 days 16:44:44.000000000
2523,0 days 00:27:48.000000000
2524,11 days 00:07:22.000000000
2525,0 days 02:37:53.000000000
2526,10 days 16:59:40.000000000
2527,0 days 00:21:25.000000000
2528,0 days 00:12:40.000000000
2529,0 days 00:30:53.000000000
2530,2 days 05:19:06.000000000
2531,0 days 20:57:42.000000000
2532,6 days 03:31:18.000000000
2533,0 days 00:37:47.000000000
2534,9 days 21:12:56.000000000
2535,5 days 18:41:01.000000000
2536,0 days 00:02:42.000000000
2537,0 days 22:30:50.000000000
2538,0 days 00:04:05.000000000
2539,0 days 00:54:52.000000000
2540,0 days 00:07:47.000000000
2541,4 days 22:48:59.000000000
2542,10 days 20:22:53.000000000
2543,9 days 23:43:27.000000000
2544,4 days 16:09:24.000000000
2545,5 days 02:30:11.000000000
2546,0 days 00:33:12.000000000
2547,1 days 01:06:15.000000000
2548,8 days 04:50:55.000000000
2549,0 days 16:45:30.000000000
2550,10 days 00:34:48.000000000
2551,0 days 00:01:50.000000000
2552,10 days 21:15:28.000000000
2553,8 days 01:03:09.000000000
2554,6 days 23:56:16.000000000
2555,6 days 15:52:47.000000000
2556,0 days 00:25:31.000000000
2557,0 days 00:09:09.000000000
2558,0 days 16:18:49.000000000
2559,2 days 03:31:25.000000000
2560,6 days 01:37:05.000000000
2561,3 days 22:55:26.000000000
2562,0 days 00:32:24.000000000
2563,0 days 20:34:13.000000000
2564,0 days 00:52:16.000000000
2565,1 days 21:33:28.000000000
2566,0 days 00:05:04.000000000
2567,2 days 20:32:19.000000000
2568,2 days 02:48:17.000000000
2569,1 days 22:43:31.000000000
2570,1 days 19:28:21.000000000
2571,3 days 18:27:20.000000000
2572,0 days 16:55:27.000000000
2573,0 days 00:01:23.000000000
2574,0 days 00:44:17.000000000
2575,0 days 00:36:48.000000000
2576,0 days 00:55:23.000000000
2577,1 days 17:41:51.000000000
2578,2 days 21:19:38.000000000
2579,1 days 22:56:05.000000000
2580,0 days 00:12:10.000000000
2581,0 days 03:13:33.000000000
2582,0 days 03:29:42.000000000
2583,0 days 03:27:06.000000000
2584,0 days 00:24:06.000000000
2585,0 days 00:16:20.000000000
2586,0 days 00:12:16.000000000
2587,0 days 02:52:41.000000000
2588,3 days 23:40:27.000000000
2589,0 days 01:47:16.000000000
2590,3 days 19:53:09.000000000
2591,0 days 00:01:17.000000000
2592,0 days 04:39:42.000000000
2593,7 days 02:19:39.000000000
2594,0 days 00:17:32.000000000
2595,0 days 00:37:22.000000000
2596,7 days 21:30:55.000000000
2597,0 days 00:23:49.000000000
2598,0 days 23:24:15.000000000
2599,2 days 01:10:04.000000000
2600,0 days 22:15:21.000000000
2601,0 days 02:54:33.000000000
2602,0 days 00:02:30.000000000
2603,0 days 08:40:31.000000000
2604,0 days 00:43:01.000000000
2605,0 days 00:06:11.000000000
2606,11 days 07:15:15.000000000
2607,0 days 01:07:56.000000000
2608,0 days 01:39:13.000000000
2609,0 days 23:44:37.000000000
2610,11 days 11:27:25.000000000
2611,4 days 12:03:53.000000000
2612,6 days 07:54:09.000000000
2613,2 days 13:20:07.000000000
2614,0 days 00:17:08.000000000
2615,5 days 20:09:00.000000000
2616,10 days 10:33:16.000000000
2617,1 days 05:49:40.000000000
2618,1 days 20:47:43.000000000
2619,0 days 01:20:24.000000000
2620,0 days 00:45:12.000000000
2621,2 days 22:41:36.000000000
2622,0 days 03:13:49.000000000
2623,2 days 01:21:35.000000000
2624,11 days 12:06:37.000000000
2625,1 days 00:34:30.000000000
2626,0 days 00:11:43.000000000
2627,0 days 02:24:16.000000000
2628,6 days 12:07:56.000000000
2629,0 days 00:11:47.000000000
2630,0 days 02:59:30.000000000
2631,0 days 00:38:18.000000000
2632,0 days 04:13:57.000000000
2633,10 days 23:43:23.000000000
2634,0 days 04:26:32.000000000
2635,10 days 00:06:57.000000000
2636,1 days 00:57:36.000000000
2637,0 days 00:07:39.000000000
2638,0 days 03:19:55.000000000
2639,0 days 00:42:03.000000000
2640,3 days 02:31:20.000000000
2641,7 days 11:07:30.000000000
2642,11 days 17:48:23.000000000
2643,3 days 23:53:18.000000000
2644,0 days 00:17:11.000000000
2645,0 days 08:58:49.000000000
2646,0 days 00:25:38.000000000
2647,1 days 00:20:05.000000000
2648,0 days 03:20:15.000000000
2649,0 days 00:07:31.000000000
2650,0 days 00:05:21.000000000
2651,2 days 11:01:51.000000000
2652,0 days 00:02:26.000000000
2653,0 days 22:22:15.000000000
2654,5 days 06:36:06.000000000
2656,0 days 00:05:05.000000000
2657,0 days 00:07:30.000000000
2658,4 days 00:39:15.000000000
2659,1 days 13:14:31.000000000
2660,0 days 06:39:43.000000000
2661,0 days 00:53:06.000000000
2662,9 days 10:33:54.000000000
2663,0 days 00:00:58.000000000
2664,0 days 14:43:22.000000000
2665,6 days 23:58:42.000000000
2666,0 days 01:31:22.000000000
2667,1 days 04:04:55.000000000
2668,10 days 04:15:11.000000000
2669,0 days 02:24:40.000000000
2670,0 days 01:02:41.000000000
2671,0 days 00:07:40.000000000
2672,0 days 00:12:25.000000000
2673,10 days 04:39:11.000000000
2674,1 days 00:05:24.000000000
2675,0 days 00:14:27.000000000
2676,0 days 00:03:13.000000000
2677,0 days 00:01:38.000000000
2678,2 days 00:38:39.000000000
2679,0 days 15:17:37.000000000
2680,10 days 05:00:11.000000000
2681,2 days 07:46:41.000000000
2682,6 days 18:49:45.000000000
2683,0 days 09:52:41.000000000
2684,0 days 00:23:42.000000000
2685,0 days 03:48:38.000000000
2686,4 days 14:33:50.000000000
2687,0 days 10:22:31.000000000
2688,0 days 00:13:57.000000000
2689,0 days 00:16:46.000000000
2690,4 days 18:55:29.000000000
2691,0 days 01:10:59.000000000
2692,2 days 09:59:40.000000000
2693,5 days 19:38:03.000000000
2694,6 days 10:03:04.000000000
2695,0 days 00:10:44.000000000
2696,0 days 00:25:14.000000000
2697,0 days 00:02:08.000000000
2698,6 days 17:25:27.000000000
2699,4 days 20:36:46.000000000
2700,9 days 00:43:30.000000000
2701,6 days 13:44:12.000000000
2702,0 days 00:54:48.000000000
2703,0 days 00:06:30.000000000
2704,0 days 00:01:29.000000000
2705,0 days 00:25:37.000000000
2706,0 days 00:14:53.000000000
2707,2 days 15:55:37.000000000
2708,0 days 00:36:06.000000000
2709,0 days 13:36:15.000000000
2710,0 days 00:19:36.000000000
2711,0 days 12:20:00.000000000
2712,0 days 02:35:56.000000000
2713,1 days 00:20:27.000000000
2714,0 days 00:04:47.000000000
2715,1 days 12:29:53.000000000
2716,0 days 03:00:41.000000000
2717,0 days 00:10:30.000000000
2718,0 days 11:08:27.000000000
2719,0 days 14:59:09.000000000
2720,0 days 14:15:55.000000000
2721,0 days 00:11:00.000000000
2722,2 days 03:28:24.000000000
2723,6 days 00:52:36.000000000
2724,0 days 00:23:49.000000000
2725,0 days 00:08:14.000000000
2726,1 days 02:02:55.000000000
2727,9 days 15:35:49.000000000
2728,1 days 00:43:29.000000000
2729,0 days 00:04:39.000000000
2730,3 days 04:12:44.000000000
2731,3 days 19:09:46.000000000
2732,1 days 20:10:58.000000000
2733,4 days 15:35:32.000000000
2734,0 days 00:22:58.000000000
2735,2 days 02:01:27.000000000
2736,0 days 00:12:53.000000000
2737,0 days 00:34:17.000000000
2738,11 days 18:07:48.000000000
2739,0 days 00:12:01.000000000
2740,0 days 20:51:26.000000000
2741,0 days 16:11:06.000000000
2742,0 days 23:05:02.000000000
2743,0 days 00:34:16.000000000
2744,0 days 01:58:28.000000000
2745,3 days 15:52:28.000000000
2746,0 days 00:28:55.000000000
2747,0 days 00:17:14.000000000
2748,1 days 16:20:08.000000000
2749,1 days 16:38:02.000000000
2750,0 days 20:59:15.000000000
2751,0 days 02:32:43.000000000
2752,12 days 03:56:08.000000000
2753,0 days 00:06:30.000000000
2754,1 days 20:58:28.000000000
2755,12 days 00:28:54.000000000
2756,0 days 00:04:58.000000000
2757,0 days 17:15:37.000000000
2758,0 days 00:28:53.000000000
2759,0 days 00:32:58.000000000
2760,0 days 18:46:02.000000000
2761,0 days 01:15:45.000000000
2762,0 days 01:19:31.000000000
2763,0 days 00:51:50.000000000
2764,0 days 17:18:47.000000000
2765,0 days 00:07:57.000000000
2766,0 days 23:41:29.000000000
2767,6 days 08:33:24.000000000
2768,0 days 01:11:49.000000000
2769,0 days 23:27:58.000000000
2770,0 days 00:10:30.000000000
2771,0 days 00:25:27.000000000
2772,2 days 23:46:46.000000000
2773,0 days 00:12:01.000000000
2774,7 days 19:11:33.000000000
2775,0 days 23:39:45.000000000
2776,0 days 02:47:54.000000000
2777,9 days 18:30:48.000000000
2778,0 days 00:44:04.000000000
2779,4 days 07:05:52.000000000
2780,0 days 23:16:15.000000000
2781,0 days 00:10:01.000000000
2782,1 days 04:49:05.000000000
2783,0 days 00:05:38.000000000
2784,0 days 01:17:49.000000000
2785,5 days 20:24:14.000000000
2786,0 days 02:31:25.000000000
2787,0 days 03:02:26.000000000
2788,10 days 20:16:03.000000000
2789,0 days 00:40:01.000000000
2790,8 days 22:27:07.000000000
2791,0 days 07:33:11.000000000
2792,1 days 03:14:32.000000000
2793,1 days 11:33:51.000000000
2794,7 days 00:15:11.000000000
2795,0 days 05:04:00.000000000
2796,0 days 00:14:32.000000000
2797,3 days 04:23:05.000000000
2798,0 days 08:26:33.000000000
2799,1 days 01:12:21.000000000
2800,0 days 02:23:06.000000000
2801,0 days 00:45:49.000000000
2802,10 days 09:02:35.000000000
2803,0 days 00:00:08.000000000
2804,1 days 09:35:13.000000000
2805,0 days 00:13:46.000000000
2806,1 days 08:12:58.000000000
2807,12 days 12:20:52.000000000
2808,0 days 00:43:05.000000000
2809,0 days 00:26:34.000000000
2810,1 days 10:25:34.000000000
2811,0 days 00:00:00.000000000
2812,0 days 00:37:48.000000000
2813,0 days 00:25:59.000000000
2814,0 days 00:15:17.000000000
2815,0 days 01:11:22.000000000
2816,1 days 12:04:58.000000000
2817,1 days 23:46:40.000000000
2818,0 days 01:17:03.000000000
2819,6 days 17:28:22.000000000
2820,5 days 01:35:31.000000000
2821,0 days 02:03:21.000000000
2822,0 days 00:17:51.000000000
2823,0 days 00:59:07.000000000
2824,1 days 04:39:43.000000000
2825,7 days 13:08:29.000000000
2826,0 days 08:49:06.000000000
2827,7 days 10:27:03.000000000
2828,1 days 15:01:48.000000000
2829,6 days 01:14:18.000000000
2830,7 days 02:08:21.000000000
2831,0 days 04:44:27.000000000
2832,3 days 02:43:49.000000000
2833,1 days 09:47:28.000000000
2834,0 days 05:13:27.000000000
2835,1 days 17:54:56.000000000
2836,0 days 00:37:49.000000000
2837,0 days 09:36:27.000000000
2838,2 days 13:38:36.000000000
2839,2 days 11:06:41.000000000
2840,0 days 10:52:52.000000000
2841,2 days 01:56:39.000000000
2842,0 days 02:01:48.000000000
2843,12 days 11:41:28.000000000
2844,0 days 00:06:04.000000000
2845,2 days 10:07:04.000000000
2846,6 days 13:25:18.000000000
2847,4 days 23:13:23.000000000
2848,0 days 21:36:25.000000000
2849,0 days 00:48:05.000000000
2850,2 days 01:57:42.000000000
2851,4 days 03:23:12.000000000
2852,0 days 09:13:43.000000000
2853,0 days 01:28:22.000000000
2854,8 days 04:04:49.000000000
2855,12 days 05:44:25.000000000
2856,9 days 06:47:54.000000000
2857,1 days 01:21:53.000000000
2858,1 days 03:30:27.000000000
2859,0 days 00:09:25.000000000
2860,0 days 08:41:01.000000000
2861,3 days 20:21:11.000000000
2862,6 days 22:11:15.000000000
2863,8 days 15:51:39.000000000
2864,5 days 17:08:58.000000000
2865,0 days 00:03:19.000000000
2866,0 days 12:50:14.000000000
2867,0 days 00:11:02.000000000
2868,1 days 15:04:17.000000000
2869,0 days 12:25:23.000000000
2870,0 days 19:41:38.000000000
2871,1 days 09:33:23.000000000
2872,0 days 11:51:07.000000000
2873,2 days 19:15:29.000000000
2874,0 days 15:39:55.000000000
2875,4 days 12:45:12.000000000
2876,1 days 12:14:56.000000000
2877,7 days 22:19:09.000000000
2878,6 days 21:57:53.000000000
2879,2 days 12:32:39.000000000
2880,2 days 13:33:13.000000000
2881,12 days 23:20:57.000000000
2882,0 days 00:00:00.000000000
2883,5 days 21:58:08.000000000
2884,6 days 23:49:42.000000000
2885,0 days 00:00:57.000000000
2886,0 days 00:24:05.000000000
2887,2 days 17:53:54.000000000
2888,6 days 23:35:23.000000000
2889,11 days 20:56:18.000000000
2890,4 days 16:23:55.000000000
2891,0 days 00:04:57.000000000
2892,10 days 19:47:22.000000000
2893,2 days 21:33:46.000000000
2894,9 days 13:01:57.000000000
2895,0 days 00:14:08.000000000
2896,13 days 00:10:19.000000000
2897,0 days 20:02:30.000000000
2898,0 days 00:02:30.000000000
2899,0 days 00:11:05.000000000
2900,0 days 00:16:19.000000000
2901,11 days 15:32:04.000000000
2902,0 days 11:17:54.000000000
2903,1 days 06:10:23.000000000
2904,0 days 00:00:46.000000000
2905,1 days 01:04:45.000000000
2906,0 days 00:14:00.000000000
2907,0 days 00:08:37.000000000
2908,0 days 00:39:36.000000000
2909,2 days 19:10:44.000000000
2910,0 days 01:15:58.000000000
2911,0 days 00:08:48.000000000
2912,3 days 23:23:01.000000000
2913,0 days 02:45:46.000000000
2914,2 days 03:06:20.000000000
2915,2 days 00:48:36.000000000
2916,0 days 03:29:31.000000000
2917,8 days 01:05:01.000000000
2918,0 days 00:55:45.000000000
2919,0 days 00:02:28.000000000
2920,8 days 11:45:14.000000000
2921,9 days 22:55:20.000000000
2922,12 days 13:44:12.000000000
2923,10 days 18:40:14.000000000
2924,7 days 13:00:36.000000000
2925,0 days 00:09:57.000000000
2926,0 days 10:58:08.000000000
2927,6 days 17:26:57.000000000
2928,2 days 11:15:01.000000000
2929,8 days 00:07:11.000000000
2930,0 days 00:04:58.000000000
2931,7 days 00:08:37.000000000
2932,0 days 00:05:17.000000000
2933,5 days 16:02:31.000000000
2934,0 days 14:06:46.000000000
2935,0 days 00:10:32.000000000
2936,0 days 00:33:42.000000000
2937,0 days 00:09:55.000000000
2938,7 days 12:36:22.000000000
2939,0 days 00:51:25.000000000
2940,6 days 12:57:01.000000000
2941,0 days 21:30:02.000000000
2942,0 days 00:28:37.000000000
2943,6 days 03:33:32.000000000
2944,5 days 00:29:43.000000000
2945,13 days 03:53:10.000000000
2946,0 days 15:14:55.000000000
2947,1 days 16:43:32.000000000
2948,0 days 00:25:16.000000000
2949,12 days 01:33:38.000000000
2950,1 days 05:16:30.000000000
2951,0 days 00:02:22.000000000
2952,0 days 00:58:10.000000000
2953,0 days 00:10:18.000000000
2954,2 days 12:45:31.000000000
2955,0 days 01:07:55.000000000
2956,0 days 00:26:01.000000000
2957,0 days 20:30:51.000000000
2958,3 days 12:09:59.000000000
2959,3 days 07:51:33.000000000
2960,0 days 00:09:47.000000000
2961,0 days 00:04:34.000000000
2962,3 days 23:25:50.000000000
2963,6 days 18:38:49.000000000
2964,2 days 20:50:03.000000000
2965,0 days 08:58:47.000000000
2966,2 days 18:35:26.000000000
2967,0 days 03:45:42.000000000
2968,0 days 00:13:33.000000000
2969,1 days 01:39:13.000000000
2970,0 days 01:26:23.000000000
2971,0 days 00:04:25.000000000
2972,0 days 00:15:50.000000000
2973,0 days 00:41:23.000000000
2974,3 days 02:37:26.000000000
2975,2 days 14:00:08.000000000
2976,0 days 00:00:00.000000000
2977,0 days 01:21:46.000000000
2978,1 days 00:55:21.000000000
2979,1 days 00:20:20.000000000
2980,6 days 18:38:28.000000000
2981,0 days 00:03:31.000000000
2982,0 days 00:53:35.000000000
2983,6 days 00:02:08.000000000
2984,3 days 15:51:35.000000000
2985,0 days 14:42:10.000000000
2986,0 days 00:20:34.000000000
2987,0 days 19:50:24.000000000
2988,0 days 00:03:01.000000000
2989,4 days 22:38:13.000000000
2990,0 days 04:22:22.000000000
2991,0 days 00:12:23.000000000
2992,1 days 02:54:40.000000000
2993,0 days 03:26:58.000000000
2994,0 days 05:08:08.000000000
2995,0 days 04:02:48.000000000
2996,9 days 05:58:34.000000000
2997,0 days 03:02:03.000000000
2998,0 days 05:16:27.000000000
2999,10 days 22:02:29.000000000
3000,5 days 20:33:39.000000000
3001,0 days 04:28:36.000000000
3002,3 days 01:36:43.000000000
3003,0 days 11:38:12.000000000
3004,0 days 04:34:36.000000000
3006,0 days 05:20:05.000000000
3007,0 days 22:09:17.000000000
3008,13 days 00:02:41.000000000
3009,0 days 04:07:35.000000000
3010,0 days 06:13:08.000000000
3011,0 days 00:06:36.000000000
3012,6 days 23:26:48.000000000
3013,0 days 01:14:02.000000000
3014,0 days 01:18:13.000000000
3015,0 days 01:13:56.000000000
3016,0 days 00:04:38.000000000
3017,0 days 00:50:11.000000000
3018,0 days 02:40:58.000000000
3019,0 days 00:01:37.000000000
3020,0 days 00:05:30.000000000
3021,0 days 00:00:51.000000000
3022,0 days 01:17:29.000000000
3023,11 days 03:30:20.000000000
3024,0 days 01:27:23.000000000
3025,0 days 15:15:08.000000000
3026,5 days 05:59:04.000000000
3027,0 days 00:01:57.000000000
3028,0 days 22:45:28.000000000
3029,9 days 07:41:28.000000000
3030,1 days 06:07:13.000000000
3031,6 days 23:58:31.000000000
3032,0 days 00:07:36.000000000
3033,0 days 18:11:22.000000000
3034,11 days 20:25:29.000000000
3035,0 days 00:04:22.000000000
3036,6 days 05:19:10.000000000
3037,0 days 02:13:48.000000000
3038,0 days 08:50:25.000000000
3039,0 days 06:52:23.000000000
3040,0 days 01:06:46.000000000
3041,0 days 00:33:59.000000000
3042,0 days 00:45:06.000000000
3043,7 days 04:23:33.000000000
3044,0 days 00:03:15.000000000
3045,0 days 05:16:03.000000000
3046,2 days 03:50:00.000000000
3047,7 days 05:11:59.000000000
3048,0 days 10:46:09.000000000
3049,0 days 00:00:00.000000000
3050,0 days 01:05:23.000000000
3051,0 days 00:03:33.000000000
3052,0 days 03:07:04.000000000
3053,0 days 00:28:34.000000000
3054,0 days 07:46:36.000000000
3055,8 days 02:02:07.000000000
3056,2 days 07:48:33.000000000
3057,1 days 21:26:20.000000000
3058,0 days 05:02:40.000000000
3060,3 days 05:42:07.000000000
3061,0 days 00:14:10.000000000
3062,1 days 02:42:41.000000000
3063,0 days 07:06:42.000000000
3064,0 days 00:14:21.000000000
3065,0 days 05:48:32.000000000
3066,10 days 08:25:18.000000000
3067,6 days 00:23:40.000000000
3068,0 days 03:41:26.000000000
3069,1 days 20:55:12.000000000
3070,0 days 20:15:16.000000000
3071,1 days 07:57:29.000000000
3072,0 days 08:59:20.000000000
3073,0 days 00:30:00.000000000
3074,0 days 00:31:51.000000000
3075,8 days 23:35:42.000000000
